time, x, y, speed, dir_x, dir_y, angular_velocity
49.170000, 2472.570638, 5048.412578, 198.943410, 0.068422, 0.997656, 0.005900
49.180000, 2473.349039, 5050.243676, 198.968090, 0.068363, 0.997660, 0.005901
49.190000, 2474.127438, 5052.075043, 198.992768, 0.068304, 0.997665, 0.005903
49.200000, 2474.905835, 5053.906680, 199.017443, 0.068246, 0.997669, 0.005904
49.210000, 2475.684230, 5055.738586, 199.042112, 0.068187, 0.997673, 0.005906
49.220000, 2476.462622, 5057.570760, 199.066779, 0.068128, 0.997677, 0.005907
49.230000, 2477.241011, 5059.403204, 199.091442, 0.068069, 0.997681, 0.005909
49.240000, 2478.019398, 5061.235917, 199.116104, 0.068010, 0.997685, 0.005910
49.250000, 2478.797782, 5063.068899, 199.140762, 0.067951, 0.997689, 0.005911
49.260000, 2479.576163, 5064.902150, 199.165418, 0.067892, 0.997693, 0.005913
49.270000, 2480.354541, 5066.735670, 199.190068, 0.067833, 0.997697, 0.005914
49.280000, 2481.132916, 5068.569459, 199.214716, 0.067774, 0.997701, 0.005916
49.290000, 2481.911288, 5070.403517, 199.239360, 0.067715, 0.997705, 0.005917
49.300000, 2482.689657, 5072.237844, 199.264002, 0.067656, 0.997709, 0.005919
49.310000, 2483.468023, 5074.072441, 199.288642, 0.067597, 0.997713, 0.005920
49.320000, 2484.246385, 5075.907306, 199.313279, 0.067538, 0.997717, 0.005921
49.330000, 2485.024744, 5077.742440, 199.337910, 0.067479, 0.997721, 0.005923
49.340000, 2485.803100, 5079.577843, 199.362538, 0.067419, 0.997725, 0.005924
49.350000, 2486.581452, 5081.413515, 199.387164, 0.067360, 0.997729, 0.005926
49.360000, 2487.359800, 5083.249456, 199.411787, 0.067301, 0.997733, 0.005927
49.370000, 2488.138145, 5085.085666, 199.436408, 0.067242, 0.997737, 0.005928
49.380000, 2488.916486, 5086.922146, 199.461026, 0.067183, 0.997741, 0.005930
49.390000, 2489.694823, 5088.758894, 199.485638, 0.067124, 0.997745, 0.005931
49.400000, 2490.473156, 5090.595911, 199.510247, 0.067064, 0.997749, 0.005933
49.410000, 2491.251485, 5092.433196, 199.534854, 0.067005, 0.997753, 0.005934
49.420000, 2492.029810, 5094.270751, 199.559458, 0.066946, 0.997757, 0.005936
49.430000, 2492.808131, 5096.108575, 199.584060, 0.066887, 0.997761, 0.005937
49.440000, 2493.586448, 5097.946668, 199.608659, 0.066828, 0.997765, 0.005938
49.450000, 2494.364760, 5099.785029, 199.633252, 0.066768, 0.997769, 0.005940
49.460000, 2495.143068, 5101.623660, 199.657842, 0.066709, 0.997772, 0.005941
49.470000, 2495.921371, 5103.462559, 199.682430, 0.066650, 0.997776, 0.005943
49.480000, 2496.699670, 5105.301728, 199.707015, 0.066590, 0.997780, 0.005944
49.490000, 2497.477964, 5107.141165, 199.731598, 0.066531, 0.997784, 0.005946
49.500000, 2498.256254, 5108.980871, 199.756178, 0.066472, 0.997788, 0.005947
49.510000, 2499.034539, 5110.820846, 199.780752, 0.066412, 0.997792, 0.005948
49.520000, 2499.812819, 5112.661090, 199.805324, 0.066353, 0.997796, 0.005950
49.530000, 2500.591093, 5114.501602, 199.829893, 0.066294, 0.997800, 0.005951
49.540000, 2501.369363, 5116.342384, 199.854460, 0.066234, 0.997804, 0.005953
49.550000, 2502.147628, 5118.183434, 199.879023, 0.066175, 0.997808, 0.005954
49.560000, 2502.925887, 5120.024754, 199.903585, 0.066115, 0.997812, 0.005955
49.570000, 2503.704142, 5121.866342, 199.928143, 0.066056, 0.997816, 0.005957
49.580000, 2504.482391, 5123.708198, 199.952696, 0.065997, 0.997820, 0.005958
49.590000, 2505.260634, 5125.550324, 199.977246, 0.065937, 0.997824, 0.005960
49.600000, 2506.038872, 5127.392719, 200.001794, 0.065878, 0.997828, 0.005961
49.610000, 2506.817105, 5129.235382, 200.026339, 0.065818, 0.997832, 0.005962
49.620000, 2507.595331, 5131.078314, 200.050882, 0.065759, 0.997836, 0.005964
49.630000, 2508.373552, 5132.921515, 200.075421, 0.065699, 0.997839, 0.005965
49.640000, 2509.151767, 5134.764984, 200.099955, 0.065639, 0.997843, 0.005967
49.650000, 2509.929977, 5136.608723, 200.124487, 0.065580, 0.997847, 0.005968
49.660000, 2510.708180, 5138.452730, 200.149016, 0.065520, 0.997851, 0.005970
49.670000, 2511.486377, 5140.297006, 200.173542, 0.065461, 0.997855, 0.005971
49.680000, 2512.264568, 5142.141551, 200.198066, 0.065401, 0.997859, 0.005972
49.690000, 2513.042753, 5143.986364, 200.222587, 0.065342, 0.997863, 0.005974
49.700000, 2513.820932, 5145.831446, 200.247102, 0.065282, 0.997867, 0.005975
49.710000, 2514.599104, 5147.676797, 200.271615, 0.065222, 0.997871, 0.005977
49.720000, 2515.377270, 5149.522417, 200.296125, 0.065163, 0.997875, 0.005978
49.730000, 2516.155429, 5151.368305, 200.320633, 0.065103, 0.997879, 0.005979
49.740000, 2516.933582, 5153.214462, 200.345138, 0.065043, 0.997882, 0.005981
49.750000, 2517.711728, 5155.060888, 200.369641, 0.064984, 0.997886, 0.005982
49.760000, 2518.489867, 5156.907583, 200.394140, 0.064924, 0.997890, 0.005984
49.770000, 2519.267999, 5158.754546, 200.418635, 0.064864, 0.997894, 0.005985
49.780000, 2520.046125, 5160.601778, 200.443126, 0.064804, 0.997898, 0.005986
49.790000, 2520.824243, 5162.449278, 200.467615, 0.064745, 0.997902, 0.005988
49.800000, 2521.602354, 5164.297047, 200.492102, 0.064685, 0.997906, 0.005989
49.810000, 2522.380459, 5166.145085, 200.516585, 0.064625, 0.997910, 0.005991
49.820000, 2523.158555, 5167.993392, 200.541067, 0.064565, 0.997913, 0.005992
49.830000, 2523.936645, 5169.841967, 200.565542, 0.064506, 0.997917, 0.005993
49.840000, 2524.714727, 5171.690811, 200.590015, 0.064446, 0.997921, 0.005995
49.850000, 2525.492802, 5173.539923, 200.614486, 0.064386, 0.997925, 0.005996
49.860000, 2526.270869, 5175.389304, 200.638954, 0.064326, 0.997929, 0.005998
49.870000, 2527.048929, 5177.238954, 200.663419, 0.064266, 0.997933, 0.005999
49.880000, 2527.826981, 5179.088872, 200.687882, 0.064206, 0.997937, 0.006000
49.890000, 2528.605025, 5180.939059, 200.712342, 0.064146, 0.997940, 0.006002
49.900000, 2529.383061, 5182.789515, 200.736796, 0.064087, 0.997944, 0.006003
49.910000, 2530.161089, 5184.640239, 200.761248, 0.064027, 0.997948, 0.006005
49.920000, 2530.939109, 5186.491232, 200.785697, 0.063967, 0.997952, 0.006006
49.930000, 2531.717121, 5188.342493, 200.810144, 0.063907, 0.997956, 0.006007
49.940000, 2532.495125, 5190.194023, 200.834588, 0.063847, 0.997960, 0.006009
49.950000, 2533.273121, 5192.045822, 200.859030, 0.063787, 0.997964, 0.006010
49.960000, 2534.051108, 5193.897889, 200.883469, 0.063727, 0.997967, 0.006011
49.970000, 2534.829087, 5195.750224, 200.907903, 0.063667, 0.997971, 0.006013
49.980000, 2535.607058, 5197.602829, 200.932333, 0.063607, 0.997975, 0.006014
49.990000, 2536.385019, 5199.455701, 200.956762, 0.063547, 0.997979, 0.006016
50.000000, 2537.162973, 5201.308843, 200.981188, 0.063487, 0.997983, 0.006017
50.010000, 2537.940917, 5203.162253, 201.005611, 0.063427, 0.997987, 0.006018
50.020000, 2538.718853, 5205.015931, 201.030031, 0.063367, 0.997990, 0.006020
50.030000, 2539.496779, 5206.869878, 201.054450, 0.063306, 0.997994, 0.006021
50.040000, 2540.274697, 5208.724093, 201.078862, 0.063246, 0.997998, 0.006023
50.050000, 2541.052606, 5210.578577, 201.103272, 0.063186, 0.998002, 0.006024
50.060000, 2541.830505, 5212.433330, 201.127679, 0.063126, 0.998006, 0.006025
50.070000, 2542.608396, 5214.288351, 201.152084, 0.063066, 0.998009, 0.006027
50.080000, 2543.386277, 5216.143640, 201.176486, 0.063006, 0.998013, 0.006028
50.090000, 2544.164148, 5217.999198, 201.200886, 0.062946, 0.998017, 0.006030
50.100000, 2544.942011, 5219.855024, 201.225280, 0.062885, 0.998021, 0.006031
50.110000, 2545.719863, 5221.711119, 201.249672, 0.062825, 0.998025, 0.006032
50.120000, 2546.497707, 5223.567483, 201.274061, 0.062765, 0.998028, 0.006034
50.130000, 2547.275540, 5225.424114, 201.298447, 0.062705, 0.998032, 0.006035
50.140000, 2548.053364, 5227.281015, 201.322831, 0.062644, 0.998036, 0.006036
50.150000, 2548.831177, 5229.138183, 201.347213, 0.062584, 0.998040, 0.006038
50.160000, 2549.608981, 5230.995621, 201.371592, 0.062524, 0.998043, 0.006039
50.170000, 2550.386775, 5232.853326, 201.395965, 0.062464, 0.998047, 0.006041
50.180000, 2551.164559, 5234.711300, 201.420336, 0.062403, 0.998051, 0.006042
50.190000, 2551.942333, 5236.569543, 201.444704, 0.062343, 0.998055, 0.006043
50.200000, 2552.720096, 5238.428054, 201.469069, 0.062283, 0.998059, 0.006045
50.210000, 2553.497849, 5240.286833, 201.493433, 0.062222, 0.998062, 0.006046
50.220000, 2554.275592, 5242.145881, 201.517793, 0.062162, 0.998066, 0.006047
50.230000, 2555.053324, 5244.005197, 201.542151, 0.062102, 0.998070, 0.006049
50.240000, 2555.831046, 5245.864781, 201.566507, 0.062041, 0.998074, 0.006050
50.250000, 2556.608757, 5247.724634, 201.590857, 0.061981, 0.998077, 0.006052
50.260000, 2557.386457, 5249.584755, 201.615204, 0.061920, 0.998081, 0.006053
50.270000, 2558.164147, 5251.445145, 201.639549, 0.061860, 0.998085, 0.006054
50.280000, 2558.941826, 5253.305803, 201.663892, 0.061800, 0.998089, 0.006056
50.290000, 2559.719493, 5255.166730, 201.688232, 0.061739, 0.998092, 0.006057
50.300000, 2560.497150, 5257.027924, 201.712569, 0.061679, 0.998096, 0.006059
50.310000, 2561.274796, 5258.889388, 201.736904, 0.061618, 0.998100, 0.006060
50.320000, 2562.052430, 5260.751119, 201.761233, 0.061558, 0.998104, 0.006061
50.330000, 2562.830053, 5262.613119, 201.785560, 0.061497, 0.998107, 0.006063
50.340000, 2563.607665, 5264.475387, 201.809884, 0.061437, 0.998111, 0.006064
50.350000, 2564.385265, 5266.337924, 201.834206, 0.061376, 0.998115, 0.006065
50.360000, 2565.162854, 5268.200728, 201.858525, 0.061316, 0.998118, 0.006067
50.370000, 2565.940432, 5270.063802, 201.882842, 0.061255, 0.998122, 0.006068
50.380000, 2566.717997, 5271.927143, 201.907157, 0.061194, 0.998126, 0.006069
50.390000, 2567.495551, 5273.790753, 201.931465, 0.061134, 0.998130, 0.006071
50.400000, 2568.273093, 5275.654631, 201.955771, 0.061073, 0.998133, 0.006072
50.410000, 2569.050623, 5277.518778, 201.980075, 0.061013, 0.998137, 0.006074
50.420000, 2569.828142, 5279.383192, 202.004376, 0.060952, 0.998141, 0.006075
50.430000, 2570.605648, 5281.247875, 202.028675, 0.060891, 0.998144, 0.006076
50.440000, 2571.383142, 5283.112827, 202.052971, 0.060831, 0.998148, 0.006078
50.450000, 2572.160624, 5284.978046, 202.077265, 0.060770, 0.998152, 0.006079
50.460000, 2572.938093, 5286.843534, 202.101553, 0.060709, 0.998155, 0.006080
50.470000, 2573.715550, 5288.709290, 202.125838, 0.060649, 0.998159, 0.006082
50.480000, 2574.492995, 5290.575315, 202.150122, 0.060588, 0.998163, 0.006083
50.490000, 2575.270427, 5292.441607, 202.174402, 0.060527, 0.998167, 0.006085
50.500000, 2576.047847, 5294.308168, 202.198680, 0.060466, 0.998170, 0.006086
50.510000, 2576.825253, 5296.174997, 202.222956, 0.060406, 0.998174, 0.006087
50.520000, 2577.602647, 5298.042095, 202.247229, 0.060345, 0.998178, 0.006089
50.530000, 2578.380029, 5299.909460, 202.271500, 0.060284, 0.998181, 0.006090
50.540000, 2579.157397, 5301.777094, 202.295765, 0.060223, 0.998185, 0.006091
50.550000, 2579.934752, 5303.644996, 202.320028, 0.060162, 0.998189, 0.006093
50.560000, 2580.712095, 5305.513166, 202.344288, 0.060102, 0.998192, 0.006094
50.570000, 2581.489424, 5307.381605, 202.368546, 0.060041, 0.998196, 0.006095
50.580000, 2582.266739, 5309.250312, 202.392801, 0.059980, 0.998200, 0.006097
50.590000, 2583.044042, 5311.119286, 202.417054, 0.059919, 0.998203, 0.006098
50.600000, 2583.821331, 5312.988530, 202.441304, 0.059858, 0.998207, 0.006099
50.610000, 2584.598607, 5314.858041, 202.465549, 0.059797, 0.998211, 0.006101
50.620000, 2585.375869, 5316.727820, 202.489791, 0.059736, 0.998214, 0.006102
50.630000, 2586.153117, 5318.597868, 202.514031, 0.059675, 0.998218, 0.006104
50.640000, 2586.930352, 5320.468184, 202.538268, 0.059614, 0.998221, 0.006105
50.650000, 2587.707573, 5322.338768, 202.562503, 0.059553, 0.998225, 0.006106
50.660000, 2588.484780, 5324.209620, 202.586736, 0.059493, 0.998229, 0.006108
50.670000, 2589.261973, 5326.080740, 202.610966, 0.059432, 0.998232, 0.006109
50.680000, 2590.039152, 5327.952129, 202.635193, 0.059371, 0.998236, 0.006110
50.690000, 2590.816317, 5329.823785, 202.659415, 0.059310, 0.998240, 0.006112
50.700000, 2591.593467, 5331.695710, 202.683635, 0.059248, 0.998243, 0.006113
50.710000, 2592.370604, 5333.567903, 202.707852, 0.059187, 0.998247, 0.006114
50.720000, 2593.147726, 5335.440364, 202.732066, 0.059126, 0.998251, 0.006116
50.730000, 2593.924833, 5337.313093, 202.756279, 0.059065, 0.998254, 0.006117
50.740000, 2594.701926, 5339.186091, 202.780488, 0.059004, 0.998258, 0.006118
50.750000, 2595.479005, 5341.059356, 202.804696, 0.058943, 0.998261, 0.006120
50.760000, 2596.256069, 5342.932890, 202.828900, 0.058882, 0.998265, 0.006121
50.770000, 2597.033118, 5344.806691, 202.853100, 0.058821, 0.998269, 0.006122
50.780000, 2597.810152, 5346.680761, 202.877296, 0.058760, 0.998272, 0.006124
50.790000, 2598.587172, 5348.555099, 202.901491, 0.058699, 0.998276, 0.006125
50.800000, 2599.364176, 5350.429705, 202.925683, 0.058638, 0.998279, 0.006127
50.810000, 2600.141165, 5352.304579, 202.949872, 0.058576, 0.998283, 0.006128
50.820000, 2600.918140, 5354.179721, 202.974059, 0.058515, 0.998287, 0.006129
50.830000, 2601.695098, 5356.055131, 202.998244, 0.058454, 0.998290, 0.006131
50.840000, 2602.472042, 5357.930810, 203.022426, 0.058393, 0.998294, 0.006132
50.850000, 2603.248970, 5359.806756, 203.046603, 0.058332, 0.998297, 0.006133
50.860000, 2604.025883, 5361.682970, 203.070777, 0.058270, 0.998301, 0.006135
50.870000, 2604.802780, 5363.559453, 203.094949, 0.058209, 0.998304, 0.006136
50.880000, 2605.579662, 5365.436203, 203.119118, 0.058148, 0.998308, 0.006137
50.890000, 2606.356528, 5367.313222, 203.143285, 0.058086, 0.998312, 0.006139
50.900000, 2607.133378, 5369.190509, 203.167450, 0.058025, 0.998315, 0.006140
50.910000, 2607.910212, 5371.068063, 203.191612, 0.057964, 0.998319, 0.006141
50.920000, 2608.687031, 5372.945886, 203.215771, 0.057903, 0.998322, 0.006143
50.930000, 2609.463833, 5374.823977, 203.239926, 0.057841, 0.998326, 0.006144
50.940000, 2610.240619, 5376.702336, 203.264077, 0.057780, 0.998329, 0.006145
50.950000, 2611.017389, 5378.580962, 203.288227, 0.057718, 0.998333, 0.006147
50.960000, 2611.794143, 5380.459857, 203.312373, 0.057657, 0.998336, 0.006148
50.970000, 2612.570881, 5382.339020, 203.336518, 0.057596, 0.998340, 0.006149
50.980000, 2613.347602, 5384.218451, 203.360660, 0.057534, 0.998344, 0.006151
50.990000, 2614.124306, 5386.098150, 203.384800, 0.057473, 0.998347, 0.006152
51.000000, 2614.900994, 5387.978117, 203.408937, 0.057411, 0.998351, 0.006153
51.010000, 2615.677665, 5389.858351, 203.433069, 0.057350, 0.998354, 0.006155
51.020000, 2616.454320, 5391.738854, 203.457198, 0.057289, 0.998358, 0.006156
51.030000, 2617.230958, 5393.619625, 203.481325, 0.057227, 0.998361, 0.006157
51.040000, 2618.007579, 5395.500664, 203.505449, 0.057166, 0.998365, 0.006159
51.050000, 2618.784182, 5397.381970, 203.529571, 0.057104, 0.998368, 0.006160
51.060000, 2619.560769, 5399.263545, 203.553691, 0.057043, 0.998372, 0.006161
51.070000, 2620.337339, 5401.145388, 203.577808, 0.056981, 0.998375, 0.006163
51.080000, 2621.113891, 5403.027499, 203.601923, 0.056920, 0.998379, 0.006164
51.090000, 2621.890427, 5404.909877, 203.626036, 0.056858, 0.998382, 0.006165
51.100000, 2622.666944, 5406.792524, 203.650143, 0.056796, 0.998386, 0.006167
51.110000, 2623.443445, 5408.675438, 203.674247, 0.056735, 0.998389, 0.006168
51.120000, 2624.219928, 5410.558621, 203.698349, 0.056673, 0.998393, 0.006169
51.130000, 2624.996393, 5412.442071, 203.722449, 0.056612, 0.998396, 0.006171
51.140000, 2625.772840, 5414.325789, 203.746547, 0.056550, 0.998400, 0.006172
51.150000, 2626.549270, 5416.209776, 203.770642, 0.056488, 0.998403, 0.006173
51.160000, 2627.325682, 5418.094030, 203.794734, 0.056427, 0.998407, 0.006175
51.170000, 2628.102076, 5419.978552, 203.818824, 0.056365, 0.998410, 0.006176
51.180000, 2628.878452, 5421.863342, 203.842909, 0.056303, 0.998414, 0.006177
51.190000, 2629.654810, 5423.748400, 203.866991, 0.056242, 0.998417, 0.006179
51.200000, 2630.431150, 5425.633726, 203.891071, 0.056180, 0.998421, 0.006180
51.210000, 2631.207471, 5427.519320, 203.915149, 0.056118, 0.998424, 0.006181
51.220000, 2631.983774, 5429.405181, 203.939224, 0.056057, 0.998428, 0.006183
51.230000, 2632.760059, 5431.291311, 203.963297, 0.055995, 0.998431, 0.006184
51.240000, 2633.536325, 5433.177708, 203.987367, 0.055933, 0.998435, 0.006185
51.250000, 2634.312573, 5435.064373, 204.011436, 0.055871, 0.998438, 0.006187
51.260000, 2635.088802, 5436.951307, 204.035501, 0.055809, 0.998441, 0.006188
51.270000, 2635.865013, 5438.838508, 204.059561, 0.055748, 0.998445, 0.006189
51.280000, 2636.641204, 5440.725977, 204.083619, 0.055686, 0.998448, 0.006191
51.290000, 2637.417377, 5442.613714, 204.107675, 0.055624, 0.998452, 0.006192
51.300000, 2638.193531, 5444.501718, 204.131728, 0.055562, 0.998455, 0.006193
51.310000, 2638.969665, 5446.389991, 204.155779, 0.055500, 0.998459, 0.006194
51.320000, 2639.745781, 5448.278531, 204.179827, 0.055439, 0.998462, 0.006196
51.330000, 2640.521877, 5450.167339, 204.203873, 0.055377, 0.998466, 0.006197
51.340000, 2641.297954, 5452.056416, 204.227917, 0.055315, 0.998469, 0.006198
51.350000, 2642.074012, 5453.945760, 204.251958, 0.055253, 0.998472, 0.006200
51.360000, 2642.850050, 5455.835371, 204.275994, 0.055191, 0.998476, 0.006201
51.370000, 2643.626069, 5457.725251, 204.300027, 0.055129, 0.998479, 0.006202
51.380000, 2644.402068, 5459.615398, 204.324058, 0.055067, 0.998483, 0.006204
51.390000, 2645.178047, 5461.505814, 204.348087, 0.055005, 0.998486, 0.006205
51.400000, 2645.954007, 5463.396497, 204.372113, 0.054943, 0.998489, 0.006206
51.410000, 2646.729947, 5465.287448, 204.396137, 0.054881, 0.998493, 0.006208
51.420000, 2647.505867, 5467.178667, 204.420159, 0.054819, 0.998496, 0.006209
51.430000, 2648.281767, 5469.070153, 204.444178, 0.054757, 0.998500, 0.006210
51.440000, 2649.057647, 5470.961907, 204.468195, 0.054695, 0.998503, 0.006212
51.450000, 2649.833507, 5472.853930, 204.492207, 0.054633, 0.998506, 0.006213
51.460000, 2650.609346, 5474.746220, 204.516216, 0.054571, 0.998510, 0.006214
51.470000, 2651.385165, 5476.638777, 204.540223, 0.054509, 0.998513, 0.006216
51.480000, 2652.160964, 5478.531603, 204.564227, 0.054447, 0.998517, 0.006217
51.490000, 2652.936742, 5480.424696, 204.588229, 0.054385, 0.998520, 0.006218
51.500000, 2653.712500, 5482.318057, 204.612229, 0.054323, 0.998523, 0.006219
51.510000, 2654.488237, 5484.211686, 204.636226, 0.054261, 0.998527, 0.006221
51.520000, 2655.263953, 5486.105583, 204.660221, 0.054198, 0.998530, 0.006222
51.530000, 2656.039649, 5487.999748, 204.684214, 0.054136, 0.998534, 0.006223
51.540000, 2656.815324, 5489.894180, 204.708202, 0.054074, 0.998537, 0.006225
51.550000, 2657.590978, 5491.788880, 204.732186, 0.054012, 0.998540, 0.006226
51.560000, 2658.366610, 5493.683847, 204.756169, 0.053950, 0.998544, 0.006227
51.570000, 2659.142222, 5495.579083, 204.780149, 0.053888, 0.998547, 0.006229
51.580000, 2659.917812, 5497.474586, 204.804127, 0.053825, 0.998550, 0.006230
51.590000, 2660.693381, 5499.370357, 204.828103, 0.053763, 0.998554, 0.006231
51.600000, 2661.468929, 5501.266396, 204.852076, 0.053701, 0.998557, 0.006232
51.610000, 2662.244456, 5503.162702, 204.876047, 0.053639, 0.998560, 0.006234
51.620000, 2663.019961, 5505.059277, 204.900016, 0.053576, 0.998564, 0.006235
51.630000, 2663.795444, 5506.956119, 204.923982, 0.053514, 0.998567, 0.006236
51.640000, 2664.570905, 5508.853228, 204.947943, 0.053452, 0.998570, 0.006238
51.650000, 2665.346345, 5510.750606, 204.971902, 0.053390, 0.998574, 0.006239
51.660000, 2666.121763, 5512.648251, 204.995858, 0.053327, 0.998577, 0.006240
51.670000, 2666.897159, 5514.546164, 205.019812, 0.053265, 0.998580, 0.006242
51.680000, 2667.672533, 5516.444344, 205.043764, 0.053203, 0.998584, 0.006243
51.690000, 2668.447885, 5518.342793, 205.067713, 0.053140, 0.998587, 0.006244
51.700000, 2669.223215, 5520.241509, 205.091660, 0.053078, 0.998590, 0.006245
51.710000, 2669.998523, 5522.140492, 205.115605, 0.053016, 0.998594, 0.006247
51.720000, 2670.773808, 5524.039744, 205.139547, 0.052953, 0.998597, 0.006248
51.730000, 2671.549071, 5525.939263, 205.163487, 0.052891, 0.998600, 0.006249
51.740000, 2672.324312, 5527.839050, 205.187422, 0.052828, 0.998604, 0.006251
51.750000, 2673.099530, 5529.739104, 205.211354, 0.052766, 0.998607, 0.006252
51.760000, 2673.874725, 5531.639427, 205.235284, 0.052703, 0.998610, 0.006253
51.770000, 2674.649898, 5533.540016, 205.259212, 0.052641, 0.998614, 0.006255
51.780000, 2675.425048, 5535.440874, 205.283137, 0.052578, 0.998617, 0.006256
51.790000, 2676.200174, 5537.341999, 205.307061, 0.052516, 0.998620, 0.006257
51.800000, 2676.975278, 5539.243392, 205.330981, 0.052453, 0.998623, 0.006258
51.810000, 2677.750359, 5541.145053, 205.354900, 0.052391, 0.998627, 0.006260
51.820000, 2678.525417, 5543.046981, 205.378816, 0.052328, 0.998630, 0.006261
51.830000, 2679.300452, 5544.949177, 205.402730, 0.052266, 0.998633, 0.006262
51.840000, 2680.075463, 5546.851640, 205.426639, 0.052203, 0.998636, 0.006264
51.850000, 2680.850451, 5548.754372, 205.450545, 0.052141, 0.998640, 0.006265
51.860000, 2681.625416, 5550.657371, 205.474449, 0.052078, 0.998643, 0.006266
51.870000, 2682.400357, 5552.560637, 205.498351, 0.052016, 0.998646, 0.006267
51.880000, 2683.175275, 5554.464171, 205.522250, 0.051953, 0.998650, 0.006269
51.890000, 2683.950169, 5556.367973, 205.546147, 0.051890, 0.998653, 0.006270
51.900000, 2684.725039, 5558.272043, 205.570042, 0.051828, 0.998656, 0.006271
51.910000, 2685.499885, 5560.176380, 205.593934, 0.051765, 0.998659, 0.006273
51.920000, 2686.274707, 5562.080984, 205.617825, 0.051702, 0.998663, 0.006274
51.930000, 2687.049506, 5563.985857, 205.641713, 0.051640, 0.998666, 0.006275
51.940000, 2687.824280, 5565.890997, 205.665595, 0.051577, 0.998669, 0.006276
51.950000, 2688.599030, 5567.796404, 205.689475, 0.051514, 0.998672, 0.006278
51.960000, 2689.373756, 5569.702080, 205.713353, 0.051452, 0.998675, 0.006279
51.970000, 2690.148458, 5571.608022, 205.737229, 0.051389, 0.998679, 0.006280
51.980000, 2690.923135, 5573.514233, 205.761102, 0.051326, 0.998682, 0.006282
51.990000, 2691.697788, 5575.420711, 205.784974, 0.051264, 0.998685, 0.006283
52.000000, 2692.472416, 5577.327457, 205.808842, 0.051201, 0.998688, 0.006284
52.010000, 2693.247020, 5579.234470, 205.832709, 0.051138, 0.998692, 0.006285
52.020000, 2694.021599, 5581.141751, 205.856573, 0.051075, 0.998695, 0.006287
52.030000, 2694.796153, 5583.049299, 205.880436, 0.051012, 0.998698, 0.006288
52.040000, 2695.570682, 5584.957115, 205.904295, 0.050950, 0.998701, 0.006289
52.050000, 2696.345187, 5586.865199, 205.928150, 0.050887, 0.998704, 0.006291
52.060000, 2697.119666, 5588.773550, 205.952002, 0.050824, 0.998708, 0.006292
52.070000, 2697.894120, 5590.682169, 205.975852, 0.050761, 0.998711, 0.006293
52.080000, 2698.668549, 5592.591056, 205.999700, 0.050698, 0.998714, 0.006294
52.090000, 2699.442953, 5594.500210, 206.023545, 0.050635, 0.998717, 0.006296
52.100000, 2700.217331, 5596.409631, 206.047388, 0.050572, 0.998720, 0.006297
52.110000, 2700.991684, 5598.319320, 206.071229, 0.050510, 0.998724, 0.006298
52.120000, 2701.766011, 5600.229277, 206.095068, 0.050447, 0.998727, 0.006299
52.130000, 2702.540313, 5602.139501, 206.118904, 0.050384, 0.998730, 0.006301
52.140000, 2703.314590, 5604.049993, 206.142738, 0.050321, 0.998733, 0.006302
52.150000, 2704.088840, 5605.960753, 206.166570, 0.050258, 0.998736, 0.006303
52.160000, 2704.863065, 5607.871780, 206.190396, 0.050195, 0.998739, 0.006305
52.170000, 2705.637263, 5609.783074, 206.214221, 0.050132, 0.998743, 0.006306
52.180000, 2706.411436, 5611.694636, 206.238043, 0.050069, 0.998746, 0.006307
52.190000, 2707.185583, 5613.606466, 206.261862, 0.050006, 0.998749, 0.006308
52.200000, 2707.959703, 5615.518563, 206.285680, 0.049943, 0.998752, 0.006310
52.210000, 2708.733798, 5617.430928, 206.309495, 0.049880, 0.998755, 0.006311
52.220000, 2709.507866, 5619.343560, 206.333308, 0.049817, 0.998758, 0.006312
52.230000, 2710.281907, 5621.256460, 206.357119, 0.049754, 0.998762, 0.006313
52.240000, 2711.055922, 5623.169627, 206.380927, 0.049691, 0.998765, 0.006315
52.250000, 2711.829911, 5625.083062, 206.404734, 0.049628, 0.998768, 0.006316
52.260000, 2712.603873, 5626.996765, 206.428538, 0.049565, 0.998771, 0.006317
52.270000, 2713.377808, 5628.910735, 206.452336, 0.049501, 0.998774, 0.006318
52.280000, 2714.151716, 5630.824972, 206.476133, 0.049438, 0.998777, 0.006320
52.290000, 2714.925598, 5632.739477, 206.499927, 0.049375, 0.998780, 0.006321
52.300000, 2715.699453, 5634.654249, 206.523719, 0.049312, 0.998783, 0.006322
52.310000, 2716.473280, 5636.569289, 206.547509, 0.049249, 0.998787, 0.006324
52.320000, 2717.247081, 5638.484597, 206.571296, 0.049186, 0.998790, 0.006325
52.330000, 2718.020854, 5640.400172, 206.595082, 0.049123, 0.998793, 0.006326
52.340000, 2718.794600, 5642.316015, 206.618865, 0.049059, 0.998796, 0.006327
52.350000, 2719.568319, 5644.232125, 206.642646, 0.048996, 0.998799, 0.006329
52.360000, 2720.342010, 5646.148502, 206.666424, 0.048933, 0.998802, 0.006330
52.370000, 2721.115674, 5648.065147, 206.690201, 0.048870, 0.998805, 0.006331
52.380000, 2721.889310, 5649.982060, 206.713975, 0.048806, 0.998808, 0.006332
52.390000, 2722.662918, 5651.899240, 206.737744, 0.048743, 0.998811, 0.006334
52.400000, 2723.436499, 5653.816687, 206.761511, 0.048680, 0.998814, 0.006335
